Statistik_Code;Statistik_Label;Zeit_Code;Zeit_Label;Zeit;1_Merkmal_Code;1_Merkmal_Label;1_Auspraegung_Code;1_Auspraegung_Label;2_Merkmal_Code;2_Merkmal_Label;2_Auspraegung_Code;2_Auspraegung_Label;3_Merkmal_Code;3_Merkmal_Label;3_Auspraegung_Code;3_Auspraegung_Label;4_Merkmal_Code;4_Merkmal_Label;4_Auspraegung_Code;4_Auspraegung_Label;ERW065__Sozialvers.pflichtig_Beschaeftigte_am_Arbeitsort__Anzahl
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;31.12.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-N;Sonstige wirtschaftliche Dienstleistungen;BESUM5;Beschäftigungsumfang;VOLLZT02;Vollzeit;GES;Geschlecht;GESW;weiblich;421259
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;31.12.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-N;Sonstige wirtschaftliche Dienstleistungen;BESUM5;Beschäftigungsumfang;VOLLZT02;Vollzeit;GES;Geschlecht;;Insgesamt;1513031
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;31.12.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-N;Sonstige wirtschaftliche Dienstleistungen;BESUM5;Beschäftigungsumfang;TEILZT01;Teilzeit;GES;Geschlecht;GESM;männlich;257769
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;31.12.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-N;Sonstige wirtschaftliche Dienstleistungen;BESUM5;Beschäftigungsumfang;TEILZT01;Teilzeit;GES;Geschlecht;GESW;weiblich;516916
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;31.12.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-N;Sonstige wirtschaftliche Dienstleistungen;BESUM5;Beschäftigungsumfang;TEILZT01;Teilzeit;GES;Geschlecht;;Insgesamt;774685
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;31.12.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-N;Sonstige wirtschaftliche Dienstleistungen;BESUM5;Beschäftigungsumfang;OA;Ohne Angabe;GES;Geschlecht;GESM;männlich;-
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;31.12.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-N;Sonstige wirtschaftliche Dienstleistungen;BESUM5;Beschäftigungsumfang;OA;Ohne Angabe;GES;Geschlecht;GESW;weiblich;-
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;31.12.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-N;Sonstige wirtschaftliche Dienstleistungen;BESUM5;Beschäftigungsumfang;OA;Ohne Angabe;GES;Geschlecht;;Insgesamt;-
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;31.12.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-O;Öff. Verwaltung, Verteidigung, Sozialversicherung;BESUM5;Beschäftigungsumfang;VOLLZT02;Vollzeit;GES;Geschlecht;GESM;männlich;625325
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;31.12.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-O;Öff. Verwaltung, Verteidigung, Sozialversicherung;BESUM5;Beschäftigungsumfang;VOLLZT02;Vollzeit;GES;Geschlecht;GESW;weiblich;652084
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;31.12.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-O;Öff. Verwaltung, Verteidigung, Sozialversicherung;BESUM5;Beschäftigungsumfang;VOLLZT02;Vollzeit;GES;Geschlecht;;Insgesamt;1277409
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;31.12.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-O;Öff. Verwaltung, Verteidigung, Sozialversicherung;BESUM5;Beschäftigungsumfang;TEILZT01;Teilzeit;GES;Geschlecht;GESM;männlich;83635
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;31.12.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-O;Öff. Verwaltung, Verteidigung, Sozialversicherung;BESUM5;Beschäftigungsumfang;TEILZT01;Teilzeit;GES;Geschlecht;GESW;weiblich;628558
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;31.12.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-O;Öff. Verwaltung, Verteidigung, Sozialversicherung;BESUM5;Beschäftigungsumfang;TEILZT01;Teilzeit;GES;Geschlecht;;Insgesamt;712193
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;31.12.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-O;Öff. Verwaltung, Verteidigung, Sozialversicherung;BESUM5;Beschäftigungsumfang;OA;Ohne Angabe;GES;Geschlecht;GESM;männlich;-
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;31.12.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-O;Öff. Verwaltung, Verteidigung, Sozialversicherung;BESUM5;Beschäftigungsumfang;OA;Ohne Angabe;GES;Geschlecht;GESW;weiblich;-
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;31.12.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-O;Öff. Verwaltung, Verteidigung, Sozialversicherung;BESUM5;Beschäftigungsumfang;OA;Ohne Angabe;GES;Geschlecht;;Insgesamt;-
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;31.12.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-P;Erziehung und Unterricht;BESUM5;Beschäftigungsumfang;VOLLZT02;Vollzeit;GES;Geschlecht;GESM;männlich;256316
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;31.12.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-P;Erziehung und Unterricht;BESUM5;Beschäftigungsumfang;VOLLZT02;Vollzeit;GES;Geschlecht;GESW;weiblich;411516
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;31.12.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-P;Erziehung und Unterricht;BESUM5;Beschäftigungsumfang;VOLLZT02;Vollzeit;GES;Geschlecht;;Insgesamt;667832
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;31.12.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-P;Erziehung und Unterricht;BESUM5;Beschäftigungsumfang;TEILZT01;Teilzeit;GES;Geschlecht;GESM;männlich;147914
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;31.12.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-P;Erziehung und Unterricht;BESUM5;Beschäftigungsumfang;TEILZT01;Teilzeit;GES;Geschlecht;GESW;weiblich;596631
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;31.12.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-P;Erziehung und Unterricht;BESUM5;Beschäftigungsumfang;TEILZT01;Teilzeit;GES;Geschlecht;;Insgesamt;744545
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;31.12.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-P;Erziehung und Unterricht;BESUM5;Beschäftigungsumfang;OA;Ohne Angabe;GES;Geschlecht;GESM;männlich;-
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;31.12.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-P;Erziehung und Unterricht;BESUM5;Beschäftigungsumfang;OA;Ohne Angabe;GES;Geschlecht;GESW;weiblich;-
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;31.12.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-P;Erziehung und Unterricht;BESUM5;Beschäftigungsumfang;OA;Ohne Angabe;GES;Geschlecht;;Insgesamt;-
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;31.12.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-Q;Gesundheits- und Sozialwesen;BESUM5;Beschäftigungsumfang;VOLLZT02;Vollzeit;GES;Geschlecht;GESM;männlich;900848
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;31.12.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-Q;Gesundheits- und Sozialwesen;BESUM5;Beschäftigungsumfang;VOLLZT02;Vollzeit;GES;Geschlecht;GESW;weiblich;1828126
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;31.12.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-Q;Gesundheits- und Sozialwesen;BESUM5;Beschäftigungsumfang;VOLLZT02;Vollzeit;GES;Geschlecht;;Insgesamt;2728974
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;31.12.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-Q;Gesundheits- und Sozialwesen;BESUM5;Beschäftigungsumfang;TEILZT01;Teilzeit;GES;Geschlecht;GESM;männlich;324629
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;31.12.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-Q;Gesundheits- und Sozialwesen;BESUM5;Beschäftigungsumfang;TEILZT01;Teilzeit;GES;Geschlecht;GESW;weiblich;2222572
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;31.12.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-Q;Gesundheits- und Sozialwesen;BESUM5;Beschäftigungsumfang;TEILZT01;Teilzeit;GES;Geschlecht;;Insgesamt;2547201
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;31.12.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-Q;Gesundheits- und Sozialwesen;BESUM5;Beschäftigungsumfang;OA;Ohne Angabe;GES;Geschlecht;GESM;männlich;-
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;31.12.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-Q;Gesundheits- und Sozialwesen;BESUM5;Beschäftigungsumfang;OA;Ohne Angabe;GES;Geschlecht;GESW;weiblich;-
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;31.12.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-Q;Gesundheits- und Sozialwesen;BESUM5;Beschäftigungsumfang;OA;Ohne Angabe;GES;Geschlecht;;Insgesamt;-
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;31.12.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-R;Kunst, Unterhaltung und Erholung;BESUM5;Beschäftigungsumfang;VOLLZT02;Vollzeit;GES;Geschlecht;GESM;männlich;108969
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;31.12.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-R;Kunst, Unterhaltung und Erholung;BESUM5;Beschäftigungsumfang;VOLLZT02;Vollzeit;GES;Geschlecht;GESW;weiblich;80877
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;31.12.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-R;Kunst, Unterhaltung und Erholung;BESUM5;Beschäftigungsumfang;VOLLZT02;Vollzeit;GES;Geschlecht;;Insgesamt;189846
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;31.12.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-R;Kunst, Unterhaltung und Erholung;BESUM5;Beschäftigungsumfang;TEILZT01;Teilzeit;GES;Geschlecht;GESM;männlich;37072
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;31.12.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-R;Kunst, Unterhaltung und Erholung;BESUM5;Beschäftigungsumfang;TEILZT01;Teilzeit;GES;Geschlecht;GESW;weiblich;67257
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;31.12.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-R;Kunst, Unterhaltung und Erholung;BESUM5;Beschäftigungsumfang;TEILZT01;Teilzeit;GES;Geschlecht;;Insgesamt;104329
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;31.12.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-R;Kunst, Unterhaltung und Erholung;BESUM5;Beschäftigungsumfang;OA;Ohne Angabe;GES;Geschlecht;GESM;männlich;-
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;31.12.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-R;Kunst, Unterhaltung und Erholung;BESUM5;Beschäftigungsumfang;OA;Ohne Angabe;GES;Geschlecht;GESW;weiblich;-
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;31.12.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-R;Kunst, Unterhaltung und Erholung;BESUM5;Beschäftigungsumfang;OA;Ohne Angabe;GES;Geschlecht;;Insgesamt;-
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;31.12.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-S;Erbringung von sonstigen Dienstleistungen;BESUM5;Beschäftigungsumfang;VOLLZT02;Vollzeit;GES;Geschlecht;GESM;männlich;200515
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;31.12.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-S;Erbringung von sonstigen Dienstleistungen;BESUM5;Beschäftigungsumfang;VOLLZT02;Vollzeit;GES;Geschlecht;GESW;weiblich;245356
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;31.12.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-S;Erbringung von sonstigen Dienstleistungen;BESUM5;Beschäftigungsumfang;VOLLZT02;Vollzeit;GES;Geschlecht;;Insgesamt;445871
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;31.12.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-S;Erbringung von sonstigen Dienstleistungen;BESUM5;Beschäftigungsumfang;TEILZT01;Teilzeit;GES;Geschlecht;GESM;männlich;76835
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;31.12.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-S;Erbringung von sonstigen Dienstleistungen;BESUM5;Beschäftigungsumfang;TEILZT01;Teilzeit;GES;Geschlecht;GESW;weiblich;328734
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;31.12.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-S;Erbringung von sonstigen Dienstleistungen;BESUM5;Beschäftigungsumfang;TEILZT01;Teilzeit;GES;Geschlecht;;Insgesamt;405569
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;31.12.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-S;Erbringung von sonstigen Dienstleistungen;BESUM5;Beschäftigungsumfang;OA;Ohne Angabe;GES;Geschlecht;GESM;männlich;-
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;31.12.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-S;Erbringung von sonstigen Dienstleistungen;BESUM5;Beschäftigungsumfang;OA;Ohne Angabe;GES;Geschlecht;GESW;weiblich;-
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;31.12.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-S;Erbringung von sonstigen Dienstleistungen;BESUM5;Beschäftigungsumfang;OA;Ohne Angabe;GES;Geschlecht;;Insgesamt;-
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;31.12.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-T;Private Haushalte;BESUM5;Beschäftigungsumfang;VOLLZT02;Vollzeit;GES;Geschlecht;GESM;männlich;3704
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;31.12.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-T;Private Haushalte;BESUM5;Beschäftigungsumfang;VOLLZT02;Vollzeit;GES;Geschlecht;GESW;weiblich;11698
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;31.12.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-T;Private Haushalte;BESUM5;Beschäftigungsumfang;VOLLZT02;Vollzeit;GES;Geschlecht;;Insgesamt;15402
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;31.12.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-T;Private Haushalte;BESUM5;Beschäftigungsumfang;TEILZT01;Teilzeit;GES;Geschlecht;GESM;männlich;4408
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;31.12.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-T;Private Haushalte;BESUM5;Beschäftigungsumfang;TEILZT01;Teilzeit;GES;Geschlecht;GESW;weiblich;28855
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;31.12.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-T;Private Haushalte;BESUM5;Beschäftigungsumfang;TEILZT01;Teilzeit;GES;Geschlecht;;Insgesamt;33263
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;31.12.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-T;Private Haushalte;BESUM5;Beschäftigungsumfang;OA;Ohne Angabe;GES;Geschlecht;GESM;männlich;-
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;31.12.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-T;Private Haushalte;BESUM5;Beschäftigungsumfang;OA;Ohne Angabe;GES;Geschlecht;GESW;weiblich;-
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;31.12.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-T;Private Haushalte;BESUM5;Beschäftigungsumfang;OA;Ohne Angabe;GES;Geschlecht;;Insgesamt;-
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;31.12.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-U;Exterritoriale Organisationen und Körperschaften;BESUM5;Beschäftigungsumfang;VOLLZT02;Vollzeit;GES;Geschlecht;GESM;männlich;9497
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;31.12.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-U;Exterritoriale Organisationen und Körperschaften;BESUM5;Beschäftigungsumfang;VOLLZT02;Vollzeit;GES;Geschlecht;GESW;weiblich;5166
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;31.12.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-U;Exterritoriale Organisationen und Körperschaften;BESUM5;Beschäftigungsumfang;VOLLZT02;Vollzeit;GES;Geschlecht;;Insgesamt;14663
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;31.12.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-U;Exterritoriale Organisationen und Körperschaften;BESUM5;Beschäftigungsumfang;TEILZT01;Teilzeit;GES;Geschlecht;GESM;männlich;403
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;31.12.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-U;Exterritoriale Organisationen und Körperschaften;BESUM5;Beschäftigungsumfang;TEILZT01;Teilzeit;GES;Geschlecht;GESW;weiblich;1594
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;31.12.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-U;Exterritoriale Organisationen und Körperschaften;BESUM5;Beschäftigungsumfang;TEILZT01;Teilzeit;GES;Geschlecht;;Insgesamt;1997
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;31.12.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-U;Exterritoriale Organisationen und Körperschaften;BESUM5;Beschäftigungsumfang;OA;Ohne Angabe;GES;Geschlecht;GESM;männlich;-
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;31.12.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-U;Exterritoriale Organisationen und Körperschaften;BESUM5;Beschäftigungsumfang;OA;Ohne Angabe;GES;Geschlecht;GESW;weiblich;-
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;31.12.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-U;Exterritoriale Organisationen und Körperschaften;BESUM5;Beschäftigungsumfang;OA;Ohne Angabe;GES;Geschlecht;;Insgesamt;-
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;31.12.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);OA;Ohne Angabe;BESUM5;Beschäftigungsumfang;VOLLZT02;Vollzeit;GES;Geschlecht;GESM;männlich;460
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;31.12.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);OA;Ohne Angabe;BESUM5;Beschäftigungsumfang;VOLLZT02;Vollzeit;GES;Geschlecht;GESW;weiblich;204
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;31.12.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);OA;Ohne Angabe;BESUM5;Beschäftigungsumfang;VOLLZT02;Vollzeit;GES;Geschlecht;;Insgesamt;664
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;31.12.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);OA;Ohne Angabe;BESUM5;Beschäftigungsumfang;TEILZT01;Teilzeit;GES;Geschlecht;GESM;männlich;417
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;31.12.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);OA;Ohne Angabe;BESUM5;Beschäftigungsumfang;TEILZT01;Teilzeit;GES;Geschlecht;GESW;weiblich;332
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;31.12.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);OA;Ohne Angabe;BESUM5;Beschäftigungsumfang;TEILZT01;Teilzeit;GES;Geschlecht;;Insgesamt;749
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;31.12.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);OA;Ohne Angabe;BESUM5;Beschäftigungsumfang;OA;Ohne Angabe;GES;Geschlecht;GESM;männlich;-
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;31.12.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);OA;Ohne Angabe;BESUM5;Beschäftigungsumfang;OA;Ohne Angabe;GES;Geschlecht;GESW;weiblich;-
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;31.12.2021;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);OA;Ohne Angabe;BESUM5;Beschäftigungsumfang;OA;Ohne Angabe;GES;Geschlecht;;Insgesamt;-
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;31.03.2022;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-A;Land- und Forstwirtschaft, Fischerei;BESUM5;Beschäftigungsumfang;VOLLZT02;Vollzeit;GES;Geschlecht;GESM;männlich;141598
13111;Statistik d. sozialversicherungspfl. Beschäftigten;STAG;Stichtag;31.03.2022;DINSG;Deutschland insgesamt;DG;Deutschland;WZ08CA;WZ2008 (Abschnitte);WZ08-A;Land- und Forstwirtschaft, Fischerei;BESUM5;Beschäftigungsumfang;VOLLZT02;Vollzeit;GES;Geschlecht;GESW;weiblich;47567
